Pair_ID,Macro_Domain,Difficulty_Tier,National_Statute_Title,Exact_Section_Citation,National_Statutory_Text,Local_Ordinance_Title,Local_Section_Citation,Local_Ordinance_Hypothesis_Text,Local_Legislative_Provenance,Annotator_Decision (Select: Entailment | Contradiction | Neutral),Annotator_Confidence (1-5),Annotator_Notes_Rationale
GT-258,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",Section 5,"SECTION 5. MULTI-PARTITE MONITORING TEAMS. — To protect ecological stability, ensure sustainable natural resource utilization, and preserve public safety across the city, the City Environment and Natural Resources Office shall participate in multi-partite monitoring teams organized by the Mines and Geosciences Bureau (MGB) to inspect commercial extraction sites for ecological rehabilitation compliance. Violations of the environmental conditions and licensing restrictions specified herein shall be penalized under the Davao City Ecological Solid Waste Management Code.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",,,
GT-259,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","City Ordinance No. 0278-19, Series of 2019 (The Davao City Municipal Coastal Waters and Artisanal Fisheries Protection Code)",Section 6,"SECTION 6. COMMERCIAL FISHING BOAT CLEARANCE IN DEEP WATERS. — In the exercise of municipal regulatory jurisdiction over local water bodies, coastal resources, and municipal public lands, small commercial fishing vessels between 3.1 and 20 gross tons may operate within municipal waters between 10.1 and 15 kilometers, provided the depth exceeds seven fathoms and upon approval of the Fisheries and Aquatic Resources Management Council (FARMC). The City Agriculture Office and the Fisheries and Aquatic Resources Management Council (FARMC) shall oversee maritime zone enforcement.","City Ordinance No. 0278-19, Series of 2019 (The Davao City Municipal Coastal Waters and Artisanal Fisheries Protection Code)",,,
GT-260,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 10591 (Comprehensive Firearms and Ammunition Regulation Act),Section 31,"Section 31. Absence of Permit to Carry Outside of Residence. — The penalty of prision correccional and a fine of Ten thousand pesos (P10,000.00) shall be imposed upon any person who is licensed to own a firearm but who shall carry the registered firearm outside his/her residence without any legal permit to carry issued by the Chief of the Philippine National Police (PNP).","City Ordinance No. 0635-21, Series of 2021 (The Davao City Public Assembly Firearms Safety and Peace Maintenance Code)",Section 5,"SECTION 5. WEAPONS RESTRICTION IN GOVERNMENT HALLS. — To protect ecological stability, ensure sustainable natural resource utilization, and preserve public safety across the city, civilians holding valid PTCFOR licenses shall deposit their firearms in secure lockboxes at building security entrances before entering City Hall administrative offices, in harmony with national police facility security guidelines. Violations of the environmental conditions and licensing restrictions specified herein shall be penalized under the Davao City Ecological Solid Waste Management Code.","City Ordinance No. 0635-21, Series of 2021 (The Davao City Public Assembly Firearms Safety and Peace Maintenance Code)",,,
GT-261,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",Section 5,"SECTION 5. MULTI-PARTITE MONITORING TEAMS. — To protect ecological stability, ensure sustainable natural resource utilization, and preserve public safety across the city, the City Environment and Natural Resources Office shall participate in multi-partite monitoring teams organized by the Mines and Geosciences Bureau (MGB) to inspect commercial extraction sites for ecological rehabilitation compliance. Violations of the environmental conditions and licensing restrictions specified herein shall be penalized under the Davao City Ecological Solid Waste Management Code.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",,,
GT-262,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",Section 5,"SECTION 5. SOLID WASTE COMPOST AERATION. — Pursuant to the environmental management and resource conservation powers of Davao City under national environmental statutes, operators at the city solid waste composting facility shall turn organic waste windrows twice weekly to accelerate aerobic microbial decomposition. The City Environment and Natural Resources Office (CENRO), in coordination with the Department of Environment and Natural Resources, shall conduct field monitoring.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",,,
GT-263,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","City Ordinance No. 0203-17, Series of 2017 (The Davao City Fish Landing Terminal Market Weighing Scale Calibration Standard)",Section 5,"SECTION 5. FISH MARKET FLOOR WASHING SCHEDULE. — To protect ecological stability, ensure sustainable natural resource utilization, and preserve public safety across the city, municipal fish terminal trading floors shall be hosed down with high-pressure chlorinated water immediately following the conclusion of morning wholesale bidding auctions. Violations of the environmental conditions and licensing restrictions specified herein shall be penalized under the Davao City Ecological Solid Waste Management Code.","City Ordinance No. 0203-17, Series of 2017 (The Davao City Fish Landing Terminal Market Weighing Scale Calibration Standard)",,,
GT-264,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 10591 (Comprehensive Firearms and Ammunition Regulation Act),Section 31,"Section 31. Absence of Permit to Carry Outside of Residence. — The penalty of prision correccional and a fine of Ten thousand pesos (P10,000.00) shall be imposed upon any person who is licensed to own a firearm but who shall carry the registered firearm outside his/her residence without any legal permit to carry issued by the Chief of the Philippine National Police (PNP).","City Ordinance No. 0312-18, Series of 2018 (The Davao City Public Pyrotechnic Display Standby Fire Equipment Specification Standard)",Section 5,"SECTION 5. SECURITY GUARD UNIFORM ACCESSORIES. — Pursuant to the environmental management and resource conservation powers of Davao City under national environmental statutes, private security guards deployed at municipal transit terminals shall carry standardized hardwood nightsticks measuring sixty centimeters in length and an emergency whistle. The City Environment and Natural Resources Office (CENRO), in coordination with the Department of Environment and Natural Resources, shall conduct field monitoring.","City Ordinance No. 0312-18, Series of 2018 (The Davao City Public Pyrotechnic Display Standby Fire Equipment Specification Standard)",,,
GT-265,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",Section 5,"SECTION 5. SOLID WASTE COMPOST AERATION. — Pursuant to the environmental management and resource conservation powers of Davao City under national environmental statutes, operators at the city solid waste composting facility shall turn organic waste windrows twice weekly to accelerate aerobic microbial decomposition. The City Environment and Natural Resources Office (CENRO), in coordination with the Department of Environment and Natural Resources, shall conduct field monitoring.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",,,
GT-266,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","City Ordinance No. 0203-17, Series of 2017 (The Davao City Fish Landing Terminal Market Weighing Scale Calibration Standard)",Section 5,"SECTION 5. FISH MARKET FLOOR WASHING SCHEDULE. — To protect ecological stability, ensure sustainable natural resource utilization, and preserve public safety across the city, municipal fish terminal trading floors shall be hosed down with high-pressure chlorinated water immediately following the conclusion of morning wholesale bidding auctions. Violations of the environmental conditions and licensing restrictions specified herein shall be penalized under the Davao City Ecological Solid Waste Management Code.","City Ordinance No. 0203-17, Series of 2017 (The Davao City Fish Landing Terminal Market Weighing Scale Calibration Standard)",,,
GT-267,Statutory Codes & General Legal Amendments,Tier 2: Preemption & Carve-Outs,Republic Act No. 10591 (Comprehensive Firearms and Ammunition Regulation Act),Section 31,"Section 31. Absence of Permit to Carry Outside of Residence. — The penalty of prision correccional and a fine of Ten thousand pesos (P10,000.00) shall be imposed upon any person who is licensed to own a firearm but who shall carry the registered firearm outside his/her residence without any legal permit to carry issued by the Chief of the Philippine National Police (PNP).","City Ordinance No. 0312-18, Series of 2018 (The Davao City Public Pyrotechnic Display Standby Fire Equipment Specification Standard)",Section 5,"SECTION 5. SECURITY GUARD UNIFORM ACCESSORIES. — Pursuant to the environmental management and resource conservation powers of Davao City under national environmental statutes, private security guards deployed at municipal transit terminals shall carry standardized hardwood nightsticks measuring sixty centimeters in length and an emergency whistle. The City Environment and Natural Resources Office (CENRO), in coordination with the Department of Environment and Natural Resources, shall conduct field monitoring.","City Ordinance No. 0312-18, Series of 2018 (The Davao City Public Pyrotechnic Display Standby Fire Equipment Specification Standard)",,,
GT-268,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","Proposed City Ordinance No. 2024-112, Series of 2024 (The Davao City Upland Ecological Preservation and Commercial Quarry Moratorium Measure)",Section 8,"SECTION 8. COASTAL BENTHIC ZONE ECOLOGICAL STEWARDSHIP LEASES. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, commercial dredging operators and marine geological surveying entities operating within the city's coastal baseline shelf must execute an ecological stewardship lease approved by the Sangguniang Panlungsod prior to initiating sub-surface coring or mineral sediment sampling. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","Proposed City Ordinance No. 2024-112, Series of 2024 (The Davao City Upland Ecological Preservation and Commercial Quarry Moratorium Measure)",,,
GT-269,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","Proposed City Ordinance No. 2024-077, Series of 2024 (The Davao City Deep-Water Commercial Trawler Permitting and Licensing Surcharge Measure)",Section 8,"SECTION 8. SEASONAL PELAGIC FISHERY RECOVERY LICENSES. — In the exercise of municipal regulatory authority to maintain ecological balance and prevent unauthorized exploitation of local natural resources, and to optimize economic harvest during migratory oceanic fish runs, the City Agriculture Office may issue seasonal joint-venture fishing endorsements authorizing commercial vessels exceeding three gross tons to operate mid-water purse seines within the inner municipal water baseline. The City Legal Office is hereby authorized to institute summary abatement proceedings and seek environmental damages against entities violating these municipal standards.","Proposed City Ordinance No. 2024-077, Series of 2024 (The Davao City Deep-Water Commercial Trawler Permitting and Licensing Surcharge Measure)",,,
GT-270,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 10591 (Comprehensive Firearms and Ammunition Regulation Act),Section 31,"Section 31. Absence of Permit to Carry Outside of Residence. — The penalty of prision correccional and a fine of Ten thousand pesos (P10,000.00) shall be imposed upon any person who is licensed to own a firearm but who shall carry the registered firearm outside his/her residence without any legal permit to carry issued by the Chief of the Philippine National Police (PNP).","Proposed City Ordinance No. 2024-138, Series of 2024 (The Davao City Civic Festival Area Auxiliary Weapon Verification and Inspection Measure)",Section 8,"SECTION 8. MUNICIPAL TRANSIT FIREARM VERIFICATION CLEARANCE. — In the exercise of municipal regulatory authority to maintain ecological balance and prevent unauthorized exploitation of local natural resources, citizens transporting licensed personal defense firearms across municipal entry boundaries must present a Certificate of Local Transit Endorsement issued by the City Mayor's Security Directorate confirming legitimate civic travel within municipal territory. The City Legal Office is hereby authorized to institute summary abatement proceedings and seek environmental damages against entities violating these municipal standards.","Proposed City Ordinance No. 2024-138, Series of 2024 (The Davao City Civic Festival Area Auxiliary Weapon Verification and Inspection Measure)",,,
GT-271,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","Proposed City Ordinance No. 2024-112, Series of 2024 (The Davao City Upland Ecological Preservation and Commercial Quarry Moratorium Measure)",Section 8,"SECTION 8. COASTAL BENTHIC ZONE ECOLOGICAL STEWARDSHIP LEASES. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, commercial dredging operators and marine geological surveying entities operating within the city's coastal baseline shelf must execute an ecological stewardship lease approved by the Sangguniang Panlungsod prior to initiating sub-surface coring or mineral sediment sampling. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","Proposed City Ordinance No. 2024-112, Series of 2024 (The Davao City Upland Ecological Preservation and Commercial Quarry Moratorium Measure)",,,
GT-272,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",Section 7,"SECTION 7. POST-EXTRACTION ECOLOGICAL RESTORATION VERIFICATION. — In the exercise of municipal regulatory authority to maintain ecological balance and prevent unauthorized exploitation of local natural resources, municipal environmental officers shall inspect decommissioned aggregate borrow pits alongside national mining geologists to confirm that quarry operators complete vegetative slope re-contouring in conformity with approved environmental rehabilitation commitments. The City Legal Office is hereby authorized to institute summary abatement proceedings and seek environmental damages against entities violating these municipal standards.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",,,
GT-273,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","City Ordinance No. 0278-19, Series of 2019 (The Davao City Municipal Coastal Waters and Artisanal Fisheries Protection Code)",Section 4,"SECTION 4. ESTUARINE BREEDING SANCTUARY RESERVATION. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, municipal coastal patrol marshals shall protect inter-tidal mangrove estuaries from motorized fishing vessels, reserving nearshore breeding nurseries exclusively for traditional handline sustenance fishers. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","City Ordinance No. 0278-19, Series of 2019 (The Davao City Municipal Coastal Waters and Artisanal Fisheries Protection Code)",,,
GT-274,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 10591 (Comprehensive Firearms and Ammunition Regulation Act),Section 31,"Section 31. Absence of Permit to Carry Outside of Residence. — The penalty of prision correccional and a fine of Ten thousand pesos (P10,000.00) shall be imposed upon any person who is licensed to own a firearm but who shall carry the registered firearm outside his/her residence without any legal permit to carry issued by the Chief of the Philippine National Police (PNP).","City Ordinance No. 0635-21, Series of 2021 (The Davao City Public Assembly Firearms Safety and Peace Maintenance Code)",Section 6,"SECTION 6. WEAPONS RESTRICTIONS AT CIVIC GATHERINGS. — In the exercise of municipal regulatory authority to maintain ecological balance and prevent unauthorized exploitation of local natural resources, security personnel shall maintain perimeter checkpoints at public festival parades, requiring armed citizens to deposit personal firearms with authorized police marshals during festive assemblies. The City Legal Office is hereby authorized to institute summary abatement proceedings and seek environmental damages against entities violating these municipal standards.","City Ordinance No. 0635-21, Series of 2021 (The Davao City Public Assembly Firearms Safety and Peace Maintenance Code)",,,
GT-275,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",Section 7,"SECTION 7. POST-EXTRACTION ECOLOGICAL RESTORATION VERIFICATION. — In the exercise of municipal regulatory authority to maintain ecological balance and prevent unauthorized exploitation of local natural resources, municipal environmental officers shall inspect decommissioned aggregate borrow pits alongside national mining geologists to confirm that quarry operators complete vegetative slope re-contouring in conformity with approved environmental rehabilitation commitments. The City Legal Office is hereby authorized to institute summary abatement proceedings and seek environmental damages against entities violating these municipal standards.","City Ordinance No. 0491-22, Series of 2022 (The Davao City Environmental Impact Review and Mining Watershed Protection Code)",,,
GT-276,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","City Ordinance No. 0278-19, Series of 2019 (The Davao City Municipal Coastal Waters and Artisanal Fisheries Protection Code)",Section 4,"SECTION 4. ESTUARINE BREEDING SANCTUARY RESERVATION. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, municipal coastal patrol marshals shall protect inter-tidal mangrove estuaries from motorized fishing vessels, reserving nearshore breeding nurseries exclusively for traditional handline sustenance fishers. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","City Ordinance No. 0278-19, Series of 2019 (The Davao City Municipal Coastal Waters and Artisanal Fisheries Protection Code)",,,
GT-277,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",Section 6,"SECTION 6. HERBARIUM BOTANICAL MOUNTING. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, botanical plant specimens archived within the municipal botanical herbarium shall be mounted onto acid-free rag paper using neutral archival adhesive paste to preserve plant cell structures for taxonomic classification. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",,,
GT-278,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 8550 (The Philippine Fisheries Code of 1998),Section 18,"Section 18. Users of Municipal Waters. — All fishery related activities in municipal waters, as defined in this Code, shall be utilized by municipal fisherfolk and their cooperatives who are listed in the registry of municipal fisherfolk. The municipal or city government may, through its local chief executive and acting pursuant to an appropriate ordinance, permit small and medium commercial fishing vessels to operate within the ten point one (10.1) to fifteen (15) kilometer area from the shoreline in municipal waters, provided, that no commercial fishing is allowed in waters with depth less than seven (7) fathoms, and prior public consultation with the FARMC has been conducted.","City Ordinance No. 0203-17, Series of 2017 (The Davao City Fish Landing Terminal Market Weighing Scale Calibration Standard)",Section 6,"SECTION 6. COMMERCIAL WEIGHING SCALE CALIBRATION. — In the exercise of municipal regulatory authority to maintain ecological balance and prevent unauthorized exploitation of local natural resources, the City Treasurer shall calibrate counter-balanced platform scales utilized in fish wholesale trading halls using certified brass test weights to guarantee equitable trade transactions. The City Legal Office is hereby authorized to institute summary abatement proceedings and seek environmental damages against entities violating these municipal standards.","City Ordinance No. 0203-17, Series of 2017 (The Davao City Fish Landing Terminal Market Weighing Scale Calibration Standard)",,,
GT-279,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 10591 (Comprehensive Firearms and Ammunition Regulation Act),Section 31,"Section 31. Absence of Permit to Carry Outside of Residence. — The penalty of prision correccional and a fine of Ten thousand pesos (P10,000.00) shall be imposed upon any person who is licensed to own a firearm but who shall carry the registered firearm outside his/her residence without any legal permit to carry issued by the Chief of the Philippine National Police (PNP).","City Ordinance No. 0312-18, Series of 2018 (The Davao City Public Pyrotechnic Display Standby Fire Equipment Specification Standard)",Section 7,"SECTION 7. EMERGENCY FIRE DOUSE INFRASTRUCTURE. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, technicians executing authorized public pyrotechnic displays shall position sealed fifty-gallon water drums and sand buckets beside mortar firing racks to extinguish defective smoldering casings. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","City Ordinance No. 0312-18, Series of 2018 (The Davao City Public Pyrotechnic Display Standby Fire Equipment Specification Standard)",,,
GT-280,Statutory Codes & General Legal Amendments,Tier 3: Latent & Paraphrastic,Republic Act No. 7942 (Philippine Mining Act of 1995),Section 70,"Section 70. Environmental Impact Assessment (EIA). — Except during the exploration period of a mineral agreement or permit, an environmental clearance certificate shall be required based on an environmental impact assessment and procedures under the Philippine Environmental Impact Statement System including Sections 26 and 27 of the Local Government Code of 1991 which require prior consultation with affected communities and local government units.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",Section 6,"SECTION 6. HERBARIUM BOTANICAL MOUNTING. — Pursuant to the environmental stewardship mandate and police powers of the Sangguniang Panlungsod to preserve marine and terrestrial ecosystems, botanical plant specimens archived within the municipal botanical herbarium shall be mounted onto acid-free rag paper using neutral archival adhesive paste to preserve plant cell structures for taxonomic classification. The City Environment and Natural Resources Office, together with local environmental marshals, shall conduct periodic surveys and enforce municipal conservation rules.","City Ordinance No. 0339-19, Series of 2019 (The Davao City Botanical Garden Herbarium Specimen Preservation Standard)",,,
