Pair_ID,Macro_Domain,Difficulty_Tier,National_Statute_Title,Exact_Section_Citation,National_Statutory_Text,Local_Ordinance_Title,Local_Section_Citation,Local_Ordinance_Hypothesis_Text,Local_Legislative_Provenance,Annotator_Decision (Select: Entailment | Contradiction | Neutral),Annotator_Confidence (1-5),Annotator_Notes_Rationale
GT-118,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",Section 6,"SECTION 6. NON-CUSTODIAL CURFEW ENFORCEMENT. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, minors found outside their residences after nighttime curfew hours shall not be subjected to arrest or incarceration, but shall be gently taken into protective custody by social workers and brought immediately to their homes. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",,,
GT-119,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 152(c),"Section 152(c). Barangay Clearance. — No city or municipality may issue any license or permit for any business or activity unless a clearance is first obtained from the barangay where such business or activity is located or conducted. For such clearance, the sangguniang barangay may impose a reasonable fee. The application for clearance shall be acted upon within seven (7) working days from the filing thereof. In the event that the clearance is not issued within the said period, the city or municipality may issue the said license or permit.","City Ordinance No. 0440-21, Series of 2021 (The Davao City Barangay Clearance and Municipal Business Permit Harmonization Code)",Section 5,"SECTION 5. CONSOLIDATED BARANGAY FEE COLLECTION. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, the City Treasurer may collect barangay clearance fees on behalf of barangays during the January business one-stop shop renewal period, remitting all collections strictly to host barangay accounts. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0440-21, Series of 2021 (The Davao City Barangay Clearance and Municipal Business Permit Harmonization Code)",,,
GT-120,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",Section 9,"SECTION 9. ADMINISTRATIVE COMPROMISE CITATION SCHEME. — Pursuant to Section 16 and Section 458 of Republic Act No. 7160 in the exercise of legislative police power to preserve peace and order, traffic violators apprehended by the City Transport and Traffic Management Office who elect to settle their administrative liabilities without court litigation may pay standard compromise settlement fees established strictly within statutory penal boundaries. The Davao City Police Office (DCPO) and the City Social Welfare and Development Office (CSWDO) shall conduct nightly joint patrols to ensure full enforcement.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",,,
GT-121,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",Section 6,"SECTION 6. NON-CUSTODIAL CURFEW ENFORCEMENT. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, minors found outside their residences after nighttime curfew hours shall not be subjected to arrest or incarceration, but shall be gently taken into protective custody by social workers and brought immediately to their homes. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",,,
GT-122,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 152(c),"Section 152(c). Barangay Clearance. — No city or municipality may issue any license or permit for any business or activity unless a clearance is first obtained from the barangay where such business or activity is located or conducted. For such clearance, the sangguniang barangay may impose a reasonable fee. The application for clearance shall be acted upon within seven (7) working days from the filing thereof. In the event that the clearance is not issued within the said period, the city or municipality may issue the said license or permit.","City Ordinance No. 0440-21, Series of 2021 (The Davao City Barangay Clearance and Municipal Business Permit Harmonization Code)",Section 5,"SECTION 5. CONSOLIDATED BARANGAY FEE COLLECTION. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, the City Treasurer may collect barangay clearance fees on behalf of barangays during the January business one-stop shop renewal period, remitting all collections strictly to host barangay accounts. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0440-21, Series of 2021 (The Davao City Barangay Clearance and Municipal Business Permit Harmonization Code)",,,
GT-123,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",Section 9,"SECTION 9. ADMINISTRATIVE COMPROMISE CITATION SCHEME. — Pursuant to Section 16 and Section 458 of Republic Act No. 7160 in the exercise of legislative police power to preserve peace and order, traffic violators apprehended by the City Transport and Traffic Management Office who elect to settle their administrative liabilities without court litigation may pay standard compromise settlement fees established strictly within statutory penal boundaries. The Davao City Police Office (DCPO) and the City Social Welfare and Development Office (CSWDO) shall conduct nightly joint patrols to ensure full enforcement.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",,,
GT-124,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0405-18, Series of 2018 (The Davao City Municipal Streetlighting and Public Highway Illumination Specification Code)",Section 3,"SECTION 3. CITATION BOOKLET SPECIFICATIONS. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, official traffic citation ticketing forms issued to City Transport and Traffic Management Office field personnel shall be printed on specialized carbonless paper bearing sequential control serial numbers registered with the City Treasurer. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0405-18, Series of 2018 (The Davao City Municipal Streetlighting and Public Highway Illumination Specification Code)",,,
GT-125,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","City Ordinance No. 0244-17, Series of 2017 (The Davao City Municipal Public Building Emergency Evacuation Route and Stairwell Standard)",Section 5,"SECTION 5. PLAYGROUND IMPACT FLOORING. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, municipal public parks installing children's swing sets and climbing frames shall lay shock-absorbing recycled rubber safety flooring beneath all elevated play equipment. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0244-17, Series of 2017 (The Davao City Municipal Public Building Emergency Evacuation Route and Stairwell Standard)",,,
GT-126,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 152(c),"Section 152(c). Barangay Clearance. — No city or municipality may issue any license or permit for any business or activity unless a clearance is first obtained from the barangay where such business or activity is located or conducted. For such clearance, the sangguniang barangay may impose a reasonable fee. The application for clearance shall be acted upon within seven (7) working days from the filing thereof. In the event that the clearance is not issued within the said period, the city or municipality may issue the said license or permit.","City Ordinance No. 0188-16, Series of 2016 (The Davao City Barangay Hall Public Information Bulletin Board Standardization Standard)",Section 5,"SECTION 5. HERALDRY EMBLEM STANDARDIZATION. — Pursuant to Section 16 and Section 458 of Republic Act No. 7160 in the exercise of legislative police power to preserve peace and order, official heraldic emblems adopted by component barangays shall incorporate symbolic representations of local agricultural heritage and coastal geography. The Davao City Police Office (DCPO) and the City Social Welfare and Development Office (CSWDO) shall conduct nightly joint patrols to ensure full enforcement.","City Ordinance No. 0188-16, Series of 2016 (The Davao City Barangay Hall Public Information Bulletin Board Standardization Standard)",,,
GT-127,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0405-18, Series of 2018 (The Davao City Municipal Streetlighting and Public Highway Illumination Specification Code)",Section 3,"SECTION 3. CITATION BOOKLET SPECIFICATIONS. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, official traffic citation ticketing forms issued to City Transport and Traffic Management Office field personnel shall be printed on specialized carbonless paper bearing sequential control serial numbers registered with the City Treasurer. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0405-18, Series of 2018 (The Davao City Municipal Streetlighting and Public Highway Illumination Specification Code)",,,
GT-128,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","City Ordinance No. 0244-17, Series of 2017 (The Davao City Municipal Public Building Emergency Evacuation Route and Stairwell Standard)",Section 5,"SECTION 5. PLAYGROUND IMPACT FLOORING. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, municipal public parks installing children's swing sets and climbing frames shall lay shock-absorbing recycled rubber safety flooring beneath all elevated play equipment. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0244-17, Series of 2017 (The Davao City Municipal Public Building Emergency Evacuation Route and Stairwell Standard)",,,
GT-129,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 152(c),"Section 152(c). Barangay Clearance. — No city or municipality may issue any license or permit for any business or activity unless a clearance is first obtained from the barangay where such business or activity is located or conducted. For such clearance, the sangguniang barangay may impose a reasonable fee. The application for clearance shall be acted upon within seven (7) working days from the filing thereof. In the event that the clearance is not issued within the said period, the city or municipality may issue the said license or permit.","City Ordinance No. 0188-16, Series of 2016 (The Davao City Barangay Hall Public Information Bulletin Board Standardization Standard)",Section 5,"SECTION 5. HERALDRY EMBLEM STANDARDIZATION. — Pursuant to Section 16 and Section 458 of Republic Act No. 7160 in the exercise of legislative police power to preserve peace and order, official heraldic emblems adopted by component barangays shall incorporate symbolic representations of local agricultural heritage and coastal geography. The Davao City Police Office (DCPO) and the City Social Welfare and Development Office (CSWDO) shall conduct nightly joint patrols to ensure full enforcement.","City Ordinance No. 0188-16, Series of 2016 (The Davao City Barangay Hall Public Information Bulletin Board Standardization Standard)",,,
GT-130,Local Government & Territorial Boundaries,Tier 2: Preemption & Carve-Outs,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0405-18, Series of 2018 (The Davao City Municipal Streetlighting and Public Highway Illumination Specification Code)",Section 3,"SECTION 3. CITATION BOOKLET SPECIFICATIONS. — In accordance with the territorial jurisdiction and municipal regulatory authority of the Sangguniang Panlungsod of Davao City, official traffic citation ticketing forms issued to City Transport and Traffic Management Office field personnel shall be printed on specialized carbonless paper bearing sequential control serial numbers registered with the City Treasurer. Component barangay councils, through their respective Lupong Tagapamayapa and barangay tanods, shall monitor neighborhood compliance within their territorial boundaries.","City Ordinance No. 0405-18, Series of 2018 (The Davao City Municipal Streetlighting and Public Highway Illumination Specification Code)",,,
GT-131,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","Proposed City Ordinance No. 2024-061, Series of 2024 (The Davao City Commercial Curfew Enforcement and Business Operating License Surcharge Measure)",Section 12,"SECTION 12. INTEGRATED CORPORATE COMPLIANCE SANCTIONS. — In the exercise of sovereign municipal regulatory authority over public spaces and child welfare across the City of Davao, commercial enterprises whose registered delivery vehicles repeatedly cause traffic bottlenecks along downtown thoroughfares shall face immediate administrative suspension of their principal business licenses until the commercial enterprise establishes dedicated off-street fleet terminals. Component barangay authorities and local community watch groups are hereby instructed to provide regular compliance monitoring reports to the City Mayor.","Proposed City Ordinance No. 2024-061, Series of 2024 (The Davao City Commercial Curfew Enforcement and Business Operating License Surcharge Measure)",,,
GT-132,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","Proposed City Ordinance No. 2024-105, Series of 2024 (The Davao City Youth Nocturnal Behavioral Reformation and Residential Reflection Measure)",Section 8,"SECTION 8. PROTECTIVE YOUTH REST AND RECOVERY PROTOCOL. — In the exercise of sovereign municipal regulatory authority over public spaces and child welfare across the City of Davao, unaccompanied minors found outside residential premises after municipal curfew hours shall be brought to the Barangay Youth Recovery Sanctuary for structured overnight reflection, remaining in protective transitional custody until verified personal turnover to legal guardians. Component barangay authorities and local community watch groups are hereby instructed to provide regular compliance monitoring reports to the City Mayor.","Proposed City Ordinance No. 2024-105, Series of 2024 (The Davao City Youth Nocturnal Behavioral Reformation and Residential Reflection Measure)",,,
GT-133,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 7160 (The Local Government Code of 1991),Section 152(c),"Section 152(c). Barangay Clearance. — No city or municipality may issue any license or permit for any business or activity unless a clearance is first obtained from the barangay where such business or activity is located or conducted. For such clearance, the sangguniang barangay may impose a reasonable fee. The application for clearance shall be acted upon within seven (7) working days from the filing thereof. In the event that the clearance is not issued within the said period, the city or municipality may issue the said license or permit.","Proposed City Ordinance No. 2024-119, Series of 2024 (The Davao City Integrated Municipal Business One-Stop Licensing and Clearance Surcharge Measure)",Section 9,"SECTION 9. STRATEGIC ENTERPRISE CONSOLIDATED CLEARANCE PORTAL. — In the exercise of sovereign municipal regulatory authority over public spaces and child welfare across the City of Davao, for high-value commercial projects certified by the City Investment Board, the Business Bureau shall issue consolidated multi-tiered municipal licenses through a single-window processing platform, integrating all sub-municipal developmental endorsements into the principal city authorization. Component barangay authorities and local community watch groups are hereby instructed to provide regular compliance monitoring reports to the City Mayor.","Proposed City Ordinance No. 2024-119, Series of 2024 (The Davao City Integrated Municipal Business One-Stop Licensing and Clearance Surcharge Measure)",,,
GT-134,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","Proposed City Ordinance No. 2024-061, Series of 2024 (The Davao City Commercial Curfew Enforcement and Business Operating License Surcharge Measure)",Section 12,"SECTION 12. INTEGRATED CORPORATE COMPLIANCE SANCTIONS. — In the exercise of sovereign municipal regulatory authority over public spaces and child welfare across the City of Davao, commercial enterprises whose registered delivery vehicles repeatedly cause traffic bottlenecks along downtown thoroughfares shall face immediate administrative suspension of their principal business licenses until the commercial enterprise establishes dedicated off-street fleet terminals. Component barangay authorities and local community watch groups are hereby instructed to provide regular compliance monitoring reports to the City Mayor.","Proposed City Ordinance No. 2024-061, Series of 2024 (The Davao City Commercial Curfew Enforcement and Business Operating License Surcharge Measure)",,,
GT-135,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","Proposed City Ordinance No. 2024-105, Series of 2024 (The Davao City Youth Nocturnal Behavioral Reformation and Residential Reflection Measure)",Section 8,"SECTION 8. PROTECTIVE YOUTH REST AND RECOVERY PROTOCOL. — In the exercise of sovereign municipal regulatory authority over public spaces and child welfare across the City of Davao, unaccompanied minors found outside residential premises after municipal curfew hours shall be brought to the Barangay Youth Recovery Sanctuary for structured overnight reflection, remaining in protective transitional custody until verified personal turnover to legal guardians. Component barangay authorities and local community watch groups are hereby instructed to provide regular compliance monitoring reports to the City Mayor.","Proposed City Ordinance No. 2024-105, Series of 2024 (The Davao City Youth Nocturnal Behavioral Reformation and Residential Reflection Measure)",,,
GT-136,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",Section 14,"SECTION 14. STATUTORY PENAL HARMONIZATION. — Pursuant to the police powers and general welfare authority of the Sangguniang Panlungsod to preserve community peace and good order, penal clauses enacted across all local city ordinances shall remain strictly subordinate to national statutory ceilings, ensuring that imposable judicial fines and terms of custodial confinement conform to legislative boundaries prescribed by national law. The City Social Welfare and Development Office, together with local community welfare marshals, shall ensure compassionate enforcement and conduct immediate family assessments.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",,,
GT-137,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",Section 5,"SECTION 5. COMMUNITY RESTORATIVE REDIRECTION. — To strengthen community protection mechanisms and ensure the wholesome social development of minors within all residential barangays, the City Social Welfare and Development Office shall enroll youth who commit ordinance infractions into restorative community mentoring programs to support personal development without criminal stigmatization. The City Legal Office shall oversee the lawful execution of these protective measures to prevent any infringement of recognized statutory rights.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",,,
GT-138,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 7160 (The Local Government Code of 1991),Section 152(c),"Section 152(c). Barangay Clearance. — No city or municipality may issue any license or permit for any business or activity unless a clearance is first obtained from the barangay where such business or activity is located or conducted. For such clearance, the sangguniang barangay may impose a reasonable fee. The application for clearance shall be acted upon within seven (7) working days from the filing thereof. In the event that the clearance is not issued within the said period, the city or municipality may issue the said license or permit.","City Ordinance No. 0440-21, Series of 2021 (The Davao City Barangay Clearance and Municipal Business Permit Harmonization Code)",Section 4,"SECTION 4. LOCAL COMMUNITY LOCATION VALIDATION. — Pursuant to the police powers and general welfare authority of the Sangguniang Panlungsod to preserve community peace and good order, municipal licensing examiners shall verify that neighborhood councils confirm neighborhood regulatory conformance before authorizing commercial operations in residential districts. The City Social Welfare and Development Office, together with local community welfare marshals, shall ensure compassionate enforcement and conduct immediate family assessments.","City Ordinance No. 0440-21, Series of 2021 (The Davao City Barangay Clearance and Municipal Business Permit Harmonization Code)",,,
GT-139,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 7160 (The Local Government Code of 1991),Section 458(a)(1)(iii),"Section 458(a)(1)(iii). Curfew and Public Order Powers. — (a) The sangguniang panlungsod, as the legislative body of the city, shall enact ordinances, approve resolutions and appropriate funds for the general welfare of the city and its inhabitants, and in the proper exercise of the corporate powers of the city, shall: (1) Approve ordinances and pass resolutions to protect the general welfare of the city and its inhabitants, and in pursuit thereof shall: (iii) Enact curfew ordinances regulating the movement and presence of minors during late-night hours, and adopt appropriate preventive measures to protect youth from juvenile delinquency.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",Section 14,"SECTION 14. STATUTORY PENAL HARMONIZATION. — Pursuant to the police powers and general welfare authority of the Sangguniang Panlungsod to preserve community peace and good order, penal clauses enacted across all local city ordinances shall remain strictly subordinate to national statutory ceilings, ensuring that imposable judicial fines and terms of custodial confinement conform to legislative boundaries prescribed by national law. The City Social Welfare and Development Office, together with local community welfare marshals, shall ensure compassionate enforcement and conduct immediate family assessments.","City Ordinance No. 0219-19, Series of 2019 (The Comprehensive Davao City Youth Protection and Public Order Curfew Code)",,,
GT-140,Local Government & Territorial Boundaries,Tier 3: Latent & Paraphrastic,Republic Act No. 9344 (Juvenile Justice and Welfare Act of 2006),Section 6,"Section 6. Minimum Age of Criminal Responsibility. — A child fifteen (15) years of age or under at the time of the commission of the offense shall be exempt from criminal liability. However, the child shall be subjected to an intervention program pursuant to Section 20 of this Act. A child above fifteen (15) years but below eighteen (18) years of age shall likewise be exempt from criminal liability and be subjected to an intervention program, unless he/she has acted with discernment, in which case, such child shall be subjected to the appropriate proceedings in accordance with this Act.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",Section 5,"SECTION 5. COMMUNITY RESTORATIVE REDIRECTION. — To strengthen community protection mechanisms and ensure the wholesome social development of minors within all residential barangays, the City Social Welfare and Development Office shall enroll youth who commit ordinance infractions into restorative community mentoring programs to support personal development without criminal stigmatization. The City Legal Office shall oversee the lawful execution of these protective measures to prevent any infringement of recognized statutory rights.","City Ordinance No. 0385-18, Series of 2018 (The Davao City Juvenile Welfare Diversion and Non-Custodial Intervention Code)",,,
